user,activity_day,number_of_emails_dispatched,nighttime_email_events,number_of_files_interacted,total_logon_attempts,number_of_night_logons,usb_connection_incidents,employee_full_name_tag,employee_user_id_tag,trait_openness_score,trait_conscientiousness_score,trait_extraversion_score,trait_agreeableness_score,trait_neuroticism_score,weekday_index,is_weekend_day,email_volume_change_1d,logon_variation_1d,logon_rolling_average_7d,logon_to_email_event_ratio,usb_to_logon_ratio,file_to_email_ratio,email_volume_volatility_3d,logon_volatility_3d,unsupervised_anomaly_score,unsupervised_threat_flag,label_predicted_threat
JIB0860,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,James Ivor Bowen,JIB0860,30.0,44.0,26.0,19.0,30.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21354104174709243,0,0
JIB0860,2010-01-20,0.0,0.0,0.0,2.0,0.0,0.0,James Ivor Bowen,JIB0860,30.0,44.0,26.0,19.0,30.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2164997881469407,0,0
JIM0095,2010-01-04,10.0,0.0,0.0,0.0,0.0,0.0,Jane Ignacia Mcdonald,JIM0095,10.0,18.0,21.0,15.0,35.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641080294461942,0,0
JJB0127,2010-01-04,7.0,0.0,0.0,0.0,0.0,0.0,Jin Jonathan Buckley,JJB0127,26.0,21.0,38.0,30.0,32.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11612907078835694,0,0
JJB0371,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18599543500671034,0,0
JJB0371,2010-01-05,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1963969537061797,0,0
JJB0371,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1984768904049578,0,0
JJB0371,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19811223887762291,0,0
JJB0371,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19243951329168124,0,0
JJB0371,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18599543500671034,0,0
JJB0371,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1963969537061797,0,0
JJB0371,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1984768904049578,0,0
JJB0371,2010-01-14,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19811223887762291,0,0
JJB0371,2010-01-15,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19243951329168124,0,0
JJB0371,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18599543500671034,0,0
JJB0371,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1963969537061797,0,0
JJB0371,2010-01-20,0.0,0.0,0.0,2.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1984768904049578,0,0
JJB0371,2010-01-21,0.0,0.0,0.0,1.0,0.0,0.0,Judah John Barker,JJB0371,11.0,22.0,22.0,36.0,29.0,3,0,0.0,-1.0,1.8571428571428572,1.0,0.0,0.0,0.0,0.5773502691896258,0.15493697374582188,0,0
JJB0986,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18293470765735997,0,0
JJB0986,2010-01-05,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18784246018115597,0,0
JJB0986,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18769550927567263,0,0
JJB0986,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18661819831195858,0,0
JJB0986,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1784914663899001,0,0
JJB0986,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18293470765735997,0,0
JJB0986,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18784246018115597,0,0
JJB0986,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18769550927567263,0,0
JJB0986,2010-01-14,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18661819831195858,0,0
JJB0986,2010-01-15,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1784914663899001,0,0
JJB0986,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18293470765735997,0,0
JJB0986,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18784246018115597,0,0
JJB0986,2010-01-20,0.0,0.0,0.0,2.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18769550927567263,0,0
JJB0986,2010-01-21,0.0,0.0,0.0,1.0,0.0,0.0,Joshua Jamal Bowen,JJB0986,20.0,19.0,38.0,19.0,40.0,3,0,0.0,-1.0,1.8571428571428572,1.0,0.0,0.0,0.0,0.5773502691896258,0.14237548380979853,0,0
JJF0924,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2128519023840475,0,0
JJF0924,2010-01-05,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21828074767166328,0,0
JJF0924,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2209162333542667,0,0
JJF0924,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.22046039112599952,0,0
JJF0924,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2165482694792597,0,0
JJF0924,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2128519023840475,0,0
JJF0924,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21828074767166328,0,0
JJF0924,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2209162333542667,0,0
JJF0924,2010-01-14,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.22046039112599952,0,0
JJF0924,2010-01-15,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2165482694792597,0,0
JJF0924,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2128519023840475,0,0
JJF0924,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21828074767166328,0,0
JJF0924,2010-01-20,0.0,0.0,0.0,2.0,0.0,0.0,Jackson John Fleming,JJF0924,40.0,22.0,36.0,18.0,29.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2209162333542667,0,0
JJH0613,2010-01-04,1.0,0.0,0.0,0.0,0.0,0.0,Jael Jennifer Hansen,JJH0613,50.0,30.0,24.0,14.0,26.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15120550343922845,0,0
JJP0687,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20920491463755747,0,0
JJP0687,2010-01-05,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21552659771293314,0,0
JJP0687,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21889167451312058,0,0
JJP0687,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21879694930225702,0,0
JJP0687,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21599116453461725,0,0
JJP0687,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20920491463755747,0,0
JJP0687,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21552659771293314,0,0
JJP0687,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21889167451312058,0,0
JJP0687,2010-01-14,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21879694930225702,0,0
JJP0687,2010-01-15,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21599116453461725,0,0
JJP0687,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20920491463755747,0,0
JJP0687,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21552659771293314,0,0
JJP0687,2010-01-20,0.0,0.0,0.0,2.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21889167451312058,0,0
JJP0687,2010-01-21,0.0,0.0,0.0,1.0,0.0,0.0,Jemima Jane Park,JJP0687,42.0,43.0,32.0,36.0,32.0,3,0,0.0,-1.0,1.8571428571428572,1.0,0.0,0.0,0.0,0.5773502691896258,0.17976540392141893,0,0
JKB0126,2010-01-04,6.0,0.0,0.0,0.0,0.0,0.0,Jaden Kylan Buckley,JKB0126,43.0,24.0,19.0,33.0,28.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302074951015355,0,0
JKD0625,2010-01-02,0.0,0.0,0.0,2.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,5,1,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.02270983006908278,0,0
JKD0625,2010-01-03,0.0,0.0,0.0,2.0,0.0,18.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,6,1,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,-0.012454803086620947,1,1
JKD0625,2010-01-04,0.0,0.0,2.0,2.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,0,0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.08029462196187054,0,0
JKD0625,2010-01-05,0.0,0.0,0.0,2.0,0.0,18.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,1,0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.09125556634063836,0,0
JKD0625,2010-01-06,0.0,0.0,0.0,2.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,2,0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.1120281998846806,0,0
JKD0625,2010-01-07,0.0,0.0,0.0,2.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,3,0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.10929755539589331,0,0
JKD0625,2010-01-08,0.0,0.0,0.0,2.0,0.0,12.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,4,0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.1177725175503751,0,0
JKD0625,2010-01-09,0.0,0.0,0.0,2.0,0.0,18.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,5,1,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.006062508135871836,0,0
JKD0625,2010-01-10,0.0,0.0,0.0,2.0,0.0,15.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,6,1,0.0,0.0,2.0,2.0,7.5,0.0,0.0,0.0,0.0024534727258944677,0,0
JKD0625,2010-01-11,0.0,0.0,0.0,2.0,0.0,18.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,0,0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0881234222782899,0,0
JKD0625,2010-01-12,0.0,0.0,0.0,2.0,0.0,14.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,1,0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.10105750496857857,0,0
JKD0625,2010-01-13,0.0,0.0,0.0,2.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,2,0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.1120281998846806,0,0
JKD0625,2010-01-14,0.0,0.0,0.0,2.0,0.0,14.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,3,0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.10750607744060342,0,0
JKD0625,2010-01-15,0.0,0.0,0.0,2.0,0.0,18.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,4,0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.09234914951208473,0,0
JKD0625,2010-01-16,0.0,0.0,0.0,2.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,5,1,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.02270983006908278,0,0
JKD0625,2010-01-18,0.0,0.0,0.0,2.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,0,0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0998187969826394,0,0
JKD0625,2010-01-19,0.0,0.0,0.0,2.0,0.0,14.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,1,0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.10105750496857857,0,0
JKD0625,2010-01-20,0.0,0.0,0.0,2.0,0.0,18.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,2,0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.09969493102782101,0,0
JKD0625,2010-01-21,0.0,0.0,0.0,1.0,0.0,14.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,3,0,0.0,-1.0,1.8571428571428572,1.0,14.0,0.0,0.0,0.5773502691896258,0.058593571110423626,0,0
JKD0625,2010-01-22,0.0,0.0,0.0,0.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,4,0,0.0,-1.0,1.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.0898396122322308,0,0
JKD0625,2010-01-23,0.0,0.0,0.0,0.0,0.0,18.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,5,1,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.5773502691896258,0.0291681512130183,0,0
JKD0625,2010-01-24,0.0,0.0,0.0,0.0,0.0,18.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01426670998664925,0,0
JKD0625,2010-01-25,0.0,0.0,0.0,0.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,0,0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.11352115992878742,0,0
JKD0625,2010-01-26,0.0,0.0,0.0,0.0,0.0,18.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,1,0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.10725689896246626,0,0
JKD0625,2010-01-27,0.0,0.0,0.0,0.0,0.0,15.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,2,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.11585391204875345,0,0
JKD0625,2010-01-28,0.0,0.0,0.0,0.0,0.0,17.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11946809241802808,0,0
JKD0625,2010-01-29,0.0,0.0,0.0,0.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11892673398791526,0,0
JKD0625,2010-01-30,0.0,0.0,0.0,0.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392193100614302,0,0
JKD0625,2010-01-31,0.0,0.0,0.0,0.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020678032547856273,0,0
JKD0625,2010-02-01,0.0,0.0,0.0,0.0,0.0,14.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11537675647567908,0,0
JKD0625,2010-02-02,0.0,0.0,0.0,0.0,0.0,14.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11491699826059876,0,0
JKD0625,2010-02-03,0.0,0.0,0.0,0.0,0.0,14.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11677285546931498,0,0
JKD0625,2010-02-04,0.0,0.0,0.0,0.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12205329278116067,0,0
JKD0625,2010-02-05,0.0,0.0,0.0,0.0,0.0,14.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11799031119637066,0,0
JKD0625,2010-02-06,0.0,0.0,0.0,0.0,0.0,14.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03739316222333722,0,0
JKD0625,2010-02-07,0.0,0.0,0.0,0.0,0.0,16.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020678032547856273,0,0
JKD0625,2010-02-08,0.0,0.0,0.0,0.0,0.0,5.0,Jenna Kiona Dickerson,JKD0625,35.0,36.0,33.0,17.0,32.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16294479795391442,0,0
JKF0465,2010-01-02,1.0,0.0,0.0,0.0,0.0,0.0,Jerry Kennan Fischer,JKF0465,10.0,37.0,12.0,17.0,32.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05353531042247495,0,0
JKJ0698,2010-01-02,1.0,0.0,0.0,0.0,0.0,0.0,Jescie Kristen Jenkins,JKJ0698,16.0,38.0,16.0,22.0,28.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07051311284311762,0,0
JKJ0698,2010-01-03,1.0,0.0,0.0,0.0,0.0,0.0,Jescie Kristen Jenkins,JKJ0698,16.0,38.0,16.0,22.0,28.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05066915274778683,0,0
JKJ0698,2010-01-04,1.0,0.0,0.0,0.0,0.0,0.0,Jescie Kristen Jenkins,JKJ0698,16.0,38.0,16.0,22.0,28.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14703698318645703,0,0
JLC0833,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Jakeem Leonard Clark,JLC0833,40.0,24.0,16.0,42.0,28.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20385095732723113,0,0
JLC0833,2010-01-05,0.0,0.0,0.0,2.0,0.0,0.0,Jakeem Leonard Clark,JLC0833,40.0,24.0,16.0,42.0,28.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21177935785425323,0,0
JLC0833,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Jakeem Leonard Clark,JLC0833,40.0,24.0,16.0,42.0,28.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.213900003553461,0,0
JLC0833,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Jakeem Leonard Clark,JLC0833,40.0,24.0,16.0,42.0,28.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21333032607691277,0,0
JLC0833,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Jakeem Leonard Clark,JLC0833,40.0,24.0,16.0,42.0,28.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20976723434046218,0,0
JLC0833,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Jakeem Leonard Clark,JLC0833,40.0,24.0,16.0,42.0,28.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20385095732723113,0,0
JLC0833,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Jakeem Leonard Clark,JLC0833,40.0,24.0,16.0,42.0,28.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21177935785425323,0,0
JLC0833,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Jakeem Leonard Clark,JLC0833,40.0,24.0,16.0,42.0,28.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.213900003553461,0,0
